job_number,job_type,job_description,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_geomsource,x_reason,latitude,longitude,geom,row_number
321733665,Alteration,CONVERT EXISTING 2 FAMILY DWELLING UNITS TO 4 FAMILY DWELLING UNITS. OBTAIN A NEW C OF O.,Residential,Residential: Multi-Family,Residential,2,2,3325,3325,2,4,2,0,,,,,,Permit issued,06/19/2018 12:00:00 AM,03/09/2018,03/09/2018,05/30/2018,2018-06-15,06/19/2018,,838,49TH STREET,838 49TH STREET,3137532,3056370021,Brooklyn,838,49 STREET,838 49 STREET,3137532,3056370021,3,312,BK34,108,20,38,,,false,Lat/Long geosupport,,40.640907,-74.002317,0101000020E610000064CE33F6258052C08463963D09524440,2
421653240,New Building,NEW 19 FAMILY 7 STORY MIX USE BUILDING. OBTAIN NEW CERTIFICATE OF OCCUPANCY,Empty Lot,Residential: Multi-Family,Residential,0,7,0,20069,0,19,19,0,,,,,,In progress,01/24/2019 12:00:00 AM,08/13/2018,08/13/2018,,,,,84-14,QUEENS BLVD,84-14 QUEENS BLVD,4057364,4024770005,Queens,84-14,QUEENS BOULEVARD,84-14 QUEENS BOULEVARD,4057364,4024770005,4,404,QN29,475,24,25,,true,false,Lat/Long geosupport,,40.736672,-73.878973,0101000020E61000004A44F817417852C080F0A1444B5E4440,1
421456070,New Building,"PROP. NEW 20 FAMILY 7 STORY RESIDENTIAL, COMMERCIAL, AND COMMUNITY FACILITY MI X USE BUILDING. OBTAIN NEW CERTIFICATE OF OCCUPANCY",Empty Lot,Residential: Multi-Family,Residential,0,7,0,20417,0,19,19,0,,,,,,In progress (last plan disapproved),07/20/2018 12:00:00 AM,04/07/2017,04/07/2017,,,,,84-14,QUEENS BLVD,84-14 QUEENS BLVD,4057364,4024770005,Queens,84-14,QUEENS BOULEVARD,84-14 QUEENS BOULEVARD,4057364,4024770005,4,404,QN29,475,24,25,,true,false,Lat/Long geosupport,,40.736672,-73.878973,0101000020E61000004A44F817417852C080F0A1444B5E4440,2
421471197,New Building,PROPOSE 8 FAMILY 4 STORY BUILDING. OBTAIN NEW CERTIFICATE OF OCCUPANCY,Empty Lot,Residential: Multi-Family,Residential,0,4,0,7244,0,8,8,0,,,,,,In progress (last plan disapproved),07/20/2018 12:00:00 AM,04/14/2017,04/17/2017,,,,,84-18,GRAND AVE,84-18 GRAND AVE,4065646,4028910006,Queens,84-18,GRAND AVENUE,84-18 GRAND AVENUE,4065646,4028910006,4,404,QN50,479,24,25,,,false,Lat/Long geosupport,,40.733874,-73.883099,0101000020E61000005708ABB1847852C03EB14E95EF5D4440,1
421656540,New Building,PROPOSE 8 FAMILY 4 STORY BUILDING. OBTAIN NEW CERTIFICATE OF OCCUPANCY,Empty Lot,Residential: Multi-Family,Residential,0,4,0,7244,0,8,8,0,,,,,,In progress,10/19/2018 12:00:00 AM,08/14/2018,08/16/2018,10/19/2018,,,,84-18,GRAND AVE,84-18 GRAND AVE,4065646,4028910006,Queens,84-18,GRAND AVENUE,84-18 GRAND AVENUE,4065646,4028910006,4,404,QN50,479,24,25,,,false,Lat/Long geosupport,,40.733874,-73.883099,0101000020E61000005708ABB1847852C03EB14E95EF5D4440,2
421460412,Alteration,"PROPOSED TWO STORY REAR EXTENSION, INTERIOR RENOVATION & ONE TO TWO FAMILY CONVERSION.",Residential,Residential: 1 & 2 Family,Residential,2,2,1256,1713,1,2,1,0,,,,,,In progress (last plan disapproved),06/29/2018 12:00:00 AM,03/16/2017,03/23/2017,,,,,87-22,144 STREET,87-22 144 STREET,4207282,4097010016,Queens,87-22,144 STREET,87-22 144 STREET,4207282,4097010016,4,408,QN35,214,28,24,,,false,Lat/Long geosupport,,40.706299,-73.812331,0101000020E6100000BAA1293BFD7352C048197101685A4440,1
421607880,Alteration,"MAINTAIN EXISTING TWO STORY REAR EXTENSION, INTERIOR RENOVATION & ONE TO TWO FAMILY CONVERSION.NEW TWO STORY 1'-4' WIDTH SIDE ENLARGEMENT.",Residential,Residential: 1 & 2 Family,Residential,2,2,1256,1726,1,2,1,0,,,,,,In progress (last plan disapproved),11/28/2018 12:00:00 AM,03/02/2018,04/10/2018,,,,,87-22,144 STREET,87-22 144 STREET,4207282,4097010016,Queens,87-22,144 STREET,87-22 144 STREET,4207282,4097010016,4,408,QN35,214,28,24,,,false,Lat/Long geosupport,,40.706299,-73.812331,0101000020E6100000BAA1293BFD7352C048197101685A4440,2
421463543,New Building,"APPLICATION HEREWITH FILED FOR NEW BUILDING , TWO FAMILY DWELLING WITH MEDICAL OFFICE.",Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,3300,0,2,2,0,,,,,,Filed,03/31/2017 12:00:00 AM,03/31/2017,,,,,,87-32,133RD STREET,87-32 133RD STREET,4196350,4093400122,Queens,87-32,133 STREET,87-32 133 STREET,4196350,4093400122,4,409,QN54,14202,28,29,,,false,Lat/Long geosupport,,40.701277,-73.819425,0101000020E610000096218E75717452C0EF37DA71C3594440,1
421689587,New Building,"APPLICATION HEREWITH FILED FOR NEW BUILDING , TWO FAMILY DWELLING.",Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,3300,0,2,2,0,,,,,,Filed,10/18/2018 12:00:00 AM,10/18/2018,,,,,,87-32,133RD STREET,87-32 133RD STREET,4196350,4093400122,Queens,87-32,133 STREET,87-32 133 STREET,4196350,4093400122,4,409,QN54,14202,28,29,,,false,Lat/Long geosupport,,40.701277,-73.819425,0101000020E610000096218E75717452C0EF37DA71C3594440,2
421603312,New Building,2 FAMILY NEW BUILDING,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,1862,0,2,2,0,,,,,,In progress,12/14/2018 12:00:00 AM,04/09/2018,04/09/2018,12/14/2018,,,,87-32,78 STREET,87-32 78 STREET,4183196,4089080034,Queens,87-32,78 STREET,87-32 78 STREET,4183196,4089080034,4,409,QN53,4,27,30,,,false,Lat/Long geosupport,,40.690290,-73.863757,0101000020E61000003BAC70CB477752C0BF60376C5B584440,1
421603321,New Building,NEW BUILDING,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,1862,0,2,2,0,,,,,,In progress,12/14/2018 12:00:00 AM,04/09/2018,04/09/2018,12/14/2018,,,,87-32,78 STREET,87-32 78 STREET,4183196,4089080034,Queens,87-32,78 STREET,87-32 78 STREET,4183196,4089080034,4,409,QN53,4,27,30,,,false,Lat/Long geosupport,,40.690290,-73.863757,0101000020E61000003BAC70CB477752C0BF60376C5B584440,2
301959129,New Building,,Empty Lot,Residential: Multi-Family,Residential,0,3,0,,0,3,3,0,,,,,,Permit issued,10/22/2018 12:00:00 AM,06/20/2005,06/20/2005,04/24/2006,2018-05-18,10/22/2018,,881,ALBANY AVENUE,881 ALBANY AVENUE,3108995,3048780052,Brooklyn,881,ALBANY AVENUE,881 ALBANY AVENUE,3108995,3048780052,3,317,BK91,814,18,41,,,false,Lat/Long geosupport,,40.652304,-73.938835,0101000020E6100000C55565DF157C52C066868DB27E534440,1
321618512,New Building,APPLICATION IS FILED FOR 3 FAMILY HOUSE NEW BUILDING AND CAR GARAGE. OBTAIN FINAL CERTIFICATE OF OCCUPANCY.,Empty Lot,Residential: Multi-Family,Residential,0,3,0,2641,0,3,3,0,,,,,,In progress (last plan disapproved),01/18/2018 12:00:00 AM,07/10/2017,07/10/2017,,,,,881,ALBANY AVENUE,881 ALBANY AVENUE,3108995,3048780052,Brooklyn,881,ALBANY AVENUE,881 ALBANY AVENUE,3108995,3048780052,3,317,BK91,814,18,41,,,false,Lat/Long geosupport,,40.652304,-73.938835,0101000020E6100000C55565DF157C52C066868DB27E534440,2
421468450,New Building,PROPOSED 4 STORY + CELLAR RESIDENTIAL BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,4,0,13856,0,17,17,0,,,,,,In progress (last plan disapproved),04/03/2018 12:00:00 AM,04/07/2017,04/07/2017,,,,,90-62,187 STREET,90-62 187 STREET,4859361,4099080098,Queens,90-62,187 STREET,90-62 187 STREET,4000000,4099080098,4,412,QN61,480,29,27,,,false,Lat/Long geosupport,,40.710513,-73.772819,0101000020E61000008EAED2DD757152C001310917F25A4440,1
421456551,New Building,PROPOSED 4 STORY + CELLAR RESIDENTIAL BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,4,0,13856,0,17,17,0,,,,,,Filed,03/09/2017 12:00:00 AM,03/09/2017,,,,,,90-62,187 STREET,90-62 187 STREET,4859361,4099080098,Queens,90-62,187 STREET,90-62 187 STREET,4000000,4099080098,4,412,QN61,480,29,27,,,false,Lat/Long geosupport,,40.710513,-73.772819,0101000020E61000008EAED2DD757152C001310917F25A4440,2
421642280,New Building,PROPOSED NEW (7) SEVEN STORY MIXED USED RESIDENTIAL BUILDING WITH COMMERCIAL ON FIRST FLOOR AND COMMUNITY FACILITY ON THE SECOND FLOOR WITH CELLAR,Empty Lot,Residential: Multi-Family,Residential,0,7,0,90957,0,88,88,0,,,,,,In progress,10/01/2018 12:00:00 AM,06/05/2018,06/08/2018,10/01/2018,,,,9109,ROOSEVELT AVE,9109 ROOSEVELT AVE,4036413,4014790038,Queens,91-09,ROOSEVELT AVENUE,91-09 ROOSEVELT AVENUE,4036413,4014790038,4,403,QN28,275,24,21,,true,false,Lat/Long geosupport,,40.748805,-73.875151,0101000020E6100000F3035779027852C0670A9DD7D85F4440,1
421427511,New Building,"PROPOSED NEW (7) SEVEN STORY, (88) EIGHTY-EIGHT DWELLING UNIT MIXED USE BUILDI NG WITH COMMERCIAL ON THE FIRST FLOOR AND COMMUNITY FACILITY ON THE SECOND FLO OR.",Empty Lot,Residential: Multi-Family,Residential,0,7,0,92263,0,88,88,0,,,,,,In progress (last plan disapproved),05/18/2018 12:00:00 AM,02/01/2017,03/23/2017,,,,,9109,ROOSEVELT AVE,9109 ROOSEVELT AVE,4036413,4014790038,Queens,91-09,ROOSEVELT AVENUE,91-09 ROOSEVELT AVENUE,4036413,4014790038,4,403,QN28,275,24,21,true,true,false,Lat/Long geosupport,change occ_prop,40.748805,-73.875151,0101000020E6100000F3035779027852C0670A9DD7D85F4440,2
420998889,Alteration,INTERIOR RENOVATION WITH ADDITION OF KITCHEN ON 2ND FLOOR.  CHANGE THE OCCUPANCY FROM ONE TO TWO FAMILY.  NEW C OF O IS REQUESTED.,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,1421,1866,1,2,1,0,,,,,,In progress (last plan disapproved),05/30/2017 12:00:00 AM,06/26/2014,06/26/2014,,,,,95-14,81 STREET,95-14 81 STREET,4187134,4090080014,Queens,95-14,81 STREET,95-14 81 STREET,4187134,4090080014,4,409,QN53,36,27,32,,,false,Lat/Long geosupport,,40.683228,-73.859366,0101000020E6100000D65240DAFF7652C012DBDD0374574440,1
421635653,Alteration,"LEGALIZE TWO STORY REAR EXTENSION AND WOODEN DECK. ALSO, LEGALIZE ALL PLUMBING AND GAS FIXTURES AND PARTITION WALLS AT CELLAR, FIRST AND SECOND FLOORS. IN ADDITION, CONVERT EXISTING ONE FAMILY DWELLING TO TWO FAMILY DWELLING.",Residential,Residential: 1 & 2 Family,Residential,2,2,1420,1866,1,2,1,0,,,,,,Permit issued,09/07/2018 12:00:00 AM,05/23/2018,05/25/2018,06/22/2018,2018-07-24,09/07/2018,,95-14,81 STREET,95-14 81 STREET,4187134,4090080014,Queens,95-14,81 STREET,95-14 81 STREET,4187134,4090080014,4,409,QN53,36,27,32,,,false,Lat/Long geosupport,,40.683228,-73.859366,0101000020E6100000D65240DAFF7652C012DBDD0374574440,2
321843984,Alteration,PROPOSED VERTICAL ENLARGEMENT FOR NEW 4 DWELLING UNITS. OBTAIN NEW C OF O.,Residential,Residential: Multi-Family,Residential,2,5,2509,5572,2,4,2,0,,,,,,In progress,11/05/2018 12:00:00 AM,11/05/2018,11/05/2018,,,,,966,55 ST,966 55 ST,3139572,3056800035,Brooklyn,966,55 STREET,966 55 STREET,3139572,3056800035,3,312,BK88,116,20,38,,,false,Lat/Long geosupport,,40.635783,-74.002897,0101000020E61000006B10E6762F8052C0282D5C5661514440,1
321774086,Alteration,PROPOSED VERTICAL ENLARGEMENT FOR NEW 4 DWELLING UNITS. OBTAIN NEW C OF O.,Residential,Residential: Multi-Family,Residential,2,5,2509,5572,2,4,2,0,,,,,,In progress (last plan disapproved),07/05/2018 12:00:00 AM,06/13/2018,06/13/2018,,,,,966,55 ST,966 55 ST,3139572,3056800035,Brooklyn,966,55 STREET,966 55 STREET,3139572,3056800035,3,312,BK88,116,20,38,,,false,Lat/Long geosupport,,40.635783,-74.002897,0101000020E61000006B10E6762F8052C0282D5C5661514440,2
321189735,New Building,CONSTRUCT NEW ELEVEN (11) STORY MIXED-USE BUILDING.,Empty Lot,Residential: Multi-Family,Residential,0,11,0,281171,0,417,417,0,,,,,,Permit issued,09/13/2018 12:00:00 AM,12/22/2016,12/30/2016,04/03/2018,2018-05-18,09/13/2018,,96,NEW LOTS AVENUE,96 NEW LOTS AVENUE,3327047,3038620001,Brooklyn,94,NEW LOTS AVENUE,94 NEW LOTS AVENUE,3327047,3038620001,3,316,BK81,920,23,42,,true,false,Lat/Long geosupport,,40.657641,-73.901325,0101000020E61000004D840D4FAF7952C01EC18D942D544440,1
321384140,New Building,CONSTRUCT NEW NINE (9) STORY MIXED-USE BUILDING AS PER PLANS FILED.,Empty Lot,Residential: Multi-Family,Residential,0,9,0,281242,0,118,118,0,,,,,,In progress (last plan disapproved),01/11/2019 12:00:00 AM,08/31/2018,09/06/2018,,,,,96,NEW LOTS AVENUE,96 NEW LOTS AVENUE,3327047,3038620001,Brooklyn,94,NEW LOTS AVENUE,94 NEW LOTS AVENUE,3327047,3038620001,3,316,BK81,920,23,42,,true,false,Lat/Long geosupport,,40.657641,-73.901325,0101000020E61000004D840D4FAF7952C01EC18D942D544440,2
520303760,New Building,"TWO STORY, SINGLE FAMILY RESIDENCE WITH TWO CAR ACCESSORY GARAGE",Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,4210,0,1,1,0,,,,,,Filed,07/10/2017 12:00:00 AM,07/10/2017,,,,,,96,OTTAVIO PROMENADE,96 OTTAVIO PROMENADE,5164955,5077750083,Staten Island,96,OTTAVIO PROMENADE,96 OTTAVIO PROMENADE,5000000,5077750083,5,503,SI11,24402,31,51,,,false,Lat/Long geosupport,,40.503194,-74.228904,0101000020E61000001C7BF65CA68E52C08FC536A968404440,1
520314437,New Building,"THREE STORY, SINGLE FAMILY RESIDENCE WITH TWO CAR ACCESSORY GARAGE",Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,4210,0,1,1,0,,,,,,In progress,07/02/2018 12:00:00 AM,09/18/2017,09/18/2017,07/02/2018,,,,96,OTTAVIO PROMENADE,96 OTTAVIO PROMENADE,5164955,5077750083,Staten Island,96,OTTAVIO PROMENADE,96 OTTAVIO PROMENADE,5000000,5077750083,5,503,SI11,24402,31,51,,,false,Lat/Long geosupport,,40.503194,-74.228904,0101000020E61000001C7BF65CA68E52C08FC536A968404440,2
520238136,New Building,"ONE-FAMILY, THREE STORY DETACHED RESIDENCE WITH ATTACHED TWO-CAR GARAGE.",Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,4072,0,1,1,0,,,,,,Filed,08/25/2016 12:00:00 AM,08/25/2016,,,,,,96,OTTAVIO PROMENADE,96 OTTAVIO PROMENADE,5164955,5077750083,Staten Island,96,OTTAVIO PROMENADE,96 OTTAVIO PROMENADE,5000000,5077750083,5,503,SI11,24402,31,51,,,false,Lat/Long geosupport,,40.503194,-74.228904,0101000020E61000001C7BF65CA68E52C08FC536A968404440,3
