error_message,input_borough,input_hnum,input_street,uid
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,128-63,FORTUNE WAY,421023840
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS. ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,2705,BRIARKIM COURT,401721151
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,398,FOURBERIE LANE,520267416
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,237,AVIDITA PLACE,520267210
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,235,AVIDITA PLACE,520267201
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,241,AVIDITA PLACE,520267238
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,40-51,246 STREET,402069961
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,8,TRIUMPH WAY,520270331
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,6,TRIUMPH WAY,520270322
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,475,FOURBERIE LANE,520267755
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-48,BAY LANE,421543039
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,168980009
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,2,OAKTREE WAY,520359585
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,30,GALLANT LOOP,510032322
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,51,MCGEE LANE,520099483
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,49,MCGEE LANE,520099474
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,23,MCGEE LANE,520099349
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-38,PLEASANT PLACE,421049840
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,380,FOURBERIE LANE,520267498
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-25,BAY LANE,421542824
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,104-11,170 STREET,421525433
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-40,BAY LANE,421542977
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,1135,REVERE AVENUE,201002510
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,1528A,PUTNAM AVENUE,301558712
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Bronx,1727,LACOMBE AVENUE,210178582
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,911,HENDRIX PLACE,310231148
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,913,HENDRIX PLACE,310231157
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,45,MCGEE LANE,520099456
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,43,MCGEE LANE,520099447
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,110,CUPIDITY DRIVE,520266382
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,245,AVIDITA PLACE,520267247
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,455,FOURBERIE LANE,520266505
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,461,FOURBERIE LANE,520266499
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,15,TORRICE LOOP,520290943
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,236,AVIDITA PLACE,520267951
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,246,AVIDITA PLACE,520267915
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-12,BAY LANE,421542888
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-08,BAY LANE,421542904
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,104,CUPIDITY DRIVE,520266408
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,708,MORSE COURT,402424480
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Staten Island,8,MAXMILLAN COURT,510001043
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,1665,BURKE AVENUE,201052172
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,46,GALLANT COURT,500476816
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,61,GALLANT COURT,500476843
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,41,GALLANT COURT,500476861
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,31,GALLANT COURT,500476889
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,69,WHITLOCK AVENUE,500625754
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Queens,150-43,JEWELS ROAD,402629143
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,714,MORSE COURT,401746697
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,2508,ROBIN ROAD,402021600
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,2520,ROBIN ROAD,402021619
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS. ADDR NUMBER ALTERED: HYPHEN INSERTED,Queens,7412,BURCHELL AVENUE,402298250
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,59-64,FRESH MEADOW LANE,402268470
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1034,GARDEN COURT,402533479
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,31,207 AVENUE,402469743
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1029,GARDEN COURT,402533406
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1042,GARDEN COURT,402533567
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1039,GARDEN COURT,402533442
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1040,GARDEN COURT,402533558
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Queens,150-35,JEWELS ROAD,402629125
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,3-43,WHITESTONE CIRCLE,402629580
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,510,BRADFORD AVENUE,500647213
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,70,BROOKSIDE LOOP,500403574
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,36,GALLANT COURT,500476825
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,21,GALLANT COURT,500476870
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,460,NARROWS ROAD SOUTH,500708745
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,122,PEMBERTON AVENUE,500684388
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,456,NARROWS ROAD SOUTH,500708736
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,458,NARROWS ROAD SOUTH,500708727
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,268,HOOKER PLACE,500808842
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,14,WOODROW COTTAGES,420366543
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,9,WOODROW COTTAGES,420366516
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,100,MILA WAY,520245039
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,108,RANDALLS ISLAND,104862294
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,110,NURSERY PATH,520329181
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,166001008
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,760,NEILL AVENUE,220115131
'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'BISTEST STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Manhattan,1,BISTEST STREET,166000820
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,220,SNEDEN AVENUE,510026446
'ST ANN''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST ANN''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,800,ST ANN''S AVENUE,200633742
'O''BRIEN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'O''BRIEN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Bronx,1868,O''BRIEN AVENUE,200770567
'ST RAYMOND''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST RAYMOND''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,2416,ST RAYMOND''S AVENUE,200839959
'ST RAYMOND''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST RAYMOND''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Bronx,2443,ST RAYMOND''S AVENUE,200931876
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Bronx,1450,EAST BAY AVENUE EXTENSION,201113277
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Bronx,2301,TILLOTSON AVENUE,220118030
'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,786,ST JOHN''S PLACE,301024255
'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST JOHN''S PLACE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,1525,ST JOHN''S PLACE,301326875
THIS STREET HAS NO ADDRESSES ,Brooklyn,2656,HUNTER AVENUE,301378612
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,6807,AVENUE V,302013960
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,6807,AVENUE V,302013951
'NEW UTRECHT' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'NEW UTRECHT' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,5316,NEW UTRECHT,320164031
'AVENUE ''K''' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'AVENUE ''K''' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,8311,AVENUE ''K'',320763866
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,126-02,31 ROAD,401168650
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,231,BAYSIDE,401506884
ADDRESS NUMBER OUT OF RANGE. CORRECT DIGITS OR TRY 10 OR 1016 ADDRESS NUMBER OUT OF RANGE. CORRECT DIGITS OR TRY 10 OR 1016,Queens,10-16,BAY 32 STREET,401971513
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,419,BAYSIDE,402016206
DUPLICATE ADDRESS-USE VAN WYCK EXPWY S OZONE PRK OR WHITESTONE EXPWY FLUSHING ,Queens,133-12,VANWYCK EXPRESSWAY,402235808
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,102,BENEDET CIRCLE,500413590
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,118,BENEDET CIRCLE,500413518
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,498,MERRILL AVENUE,500420430
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,106,GARRAYS CIRCLE,500434274
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,60,THE CIRCLE,500421055
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,19,MARINO BLVD,500434309
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,25,MARINO BLVD,500442023
'ST MARY''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST MARY''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Staten Island,209,ST MARY''S AVENUE,500592815
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,15,TROUT PLACE,500639632
'O''GORMAN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'O''GORMAN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Staten Island,291,O''GORMAN AVENUE,500655695
'O''GORMAN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'O''GORMAN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Staten Island,408,O''GORMAN AVENUE,500664239
'O''CONNER AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'O''CONNER AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Staten Island,56,O''CONNER AVENUE,520093416
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,63-05,84 ROAD,401479690
ADDRESS NBR 261GARAGE YO  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING. ADDRESS NBR 261GARAGE YO  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING.,Staten Island,261GARAGE YO,YORK AVENUE,520228619
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,38A,WINANT PLACE,500708647
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,200,FRESH KILLS PARK PICNIC PATH,520303804
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Brooklyn,399,SANDS STREET,320910289
"NON-ADDRESSABLE PLACE NAME, BRIDGE, TUNNEL OR MISC STRUCTURE NOT FOUND TPAD BBL USED, NO EXISTING PAD BBL",Manhattan,20,RANDALLS ISLAND,103309046
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,6-46,GRACE LANE,420045212
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Bronx,2311,JUNGLEWORLD ROAD,200768963
ADDRESS NBR 3107.GAR  CONTAINS AN INVALID CHARACTER(.) IN POSITION 5. ADDRESS NBR 3107.GAR  CONTAINS AN INVALID CHARACTER(.) IN POSITION 5.,Queens,3107.GAR,DOUGLAS ROAD,401807407
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,1441,SOUTH AVE,520311154
'BOGUS LANE' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES. 'BOGUS LANE' NOT RECOGNIZED. THERE ARE 002 SIMILAR NAMES.,Manhattan,1,BOGUS LANE,166660288
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,150-114,6 AVENUE,401070121
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,135-36,STONE RIDGE LANE,401952482
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,135-05,SPRING HILL LANE,401952687
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,211P,JOHNSON STREET,520365328
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Queens,150-09,JEWELS ROAD,402629606
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Queens,2,BAYSIDE DRIVE,420858405
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,150-50,SULLIVAN DRIVE,421262038
'ST MARK''S AVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST MARK''S AVE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,1286,ST MARK''S AVE,321024707
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,12,WOODROW COTTAGES,420366534
ADDRESS NBR 22-60GARAG  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING. ADDRESS NBR 22-60GARAG  HAS AN UNKNOWN OR INVALID SUFFIX/ENDING.,Queens,22-60GARAG,CRESCENT STREET,421331026
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Brooklyn,489,SCHROEDERS AVENUE,321187764
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,712,MORSE COURT,402425032
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,8,PAVILION HILL TERRACE,520102291
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,150-49,SULLIVAN DRIVE,421262289
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,94,CUPIDITY DRIVE,520266453
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,4,TEDDY PLACE,201009960
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,8GAR,TORRICE LOOP,520362161
'TILDEN AVENUE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'TILDEN AVENUE' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Bronx,948A,TILDEN AVENUE,200872591
'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'ST MARK''S AVENUE' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Brooklyn,1247,ST MARK''S AVENUE,301365715
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,135-15,STONE RIDGE LANE,401952393
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,135-05,STONE RIDGE LANE,401952428
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Brooklyn,503,SCHROEDERS AVENUE,321187924
"ADDRESS NUMBER OUT OF RANGE TPAD BBL USED, NO EXISTING PAD BBL",Brooklyn,507,SCHROEDERS AVENUE,321187942
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Brooklyn,505,SCHROEDERS AVENUE,321187933
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,133-29,SPRING HILL LANE,401952712
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Queens,133-50,STONE RIDGE LANE,401952856
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1570-05,CROSS ISLAND PKWY,402058893
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,126-01,LOCUST MANOR LANE,402400521
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,126-05,LOCUST MANOR LANE,402400549
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,126-07,LOCUST MANOR LANE,402400558
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,126-15,LOCUST MANOR LANE,402400567
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,126-13,LOCUST MANOR LANE,402412625
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,126-21,LOCUST MANOR LANE,402412634
ADDRESS NUMBER OUT OF RANGE INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,126-09,LOCUST MANOR LANE,402412616
'O''GORMAN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES 'O''GORMAN AVENUE' NOT RECOGNIZED. THERE ARE NO SIMILAR NAMES,Staten Island,416,O''GORMAN AVENUE,500690157
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,66,GLENN ROAD,510044462
THIS STREET HAS NO ADDRESSES ,Staten Island,9,TUCCI COURT,520043774
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Staten Island,19,SAVONA COURT,520140375
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Staten Island,27,SAVONA COURT,520140393
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,50,POUGHKEEPSIE COURT,520195208
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,8,TORRICE LOOP,520291112
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Queens,1030,GARDEN COURT,402533460
ADDRESS NUMBER OUT OF RANGE ,Brooklyn,172,BAY 54 STREET,301027902
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,66,GALLANT COURT,500476790
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,13,MARINO BLVD,500413643
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Brooklyn,642,PACIFIC STREET,302309801
'HICK STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES. 'HICK STREET' NOT RECOGNIZED. THERE ARE 005 SIMILAR NAMES.,Brooklyn,354,HICK STREET,321189584
THIS STREET HAS NO ADDRESSES THIS STREET HAS NO ADDRESSES,Staten Island,177,CRISTOBAL LANE,500434318
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,417,FOURBERIE LANE,520266621
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Staten Island,102,DRUMGOOLE ROAD EAST,510017866
THIS STREET HAS NO ADDRESSES ADDRESS NUMBER OUT OF RANGE,Staten Island,4,MAXMILLAN COURT,500907049
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Queens,150-95,CLINTONVILLE COURT,420530330
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,200,CAMBRIDGE AVE,520195994
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,6100,MOSHOLU AVENUE,200659885
"ADDRESS NUMBER OUT OF RANGE ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Bronx,3336,WEBSTER AVENUE,220550133
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,269,AVIDITA PLACE,520267354
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Staten Island,9,TUPELO COURT,520273285
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-26,BAY LANE,421542815
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-38,PLEASANT PLACE,402147280
THIS STREET HAS NO ADDRESSES INPUT ADDRESS IS A PSEUDO-ADDRESS,Queens,146-36,PLEASANT PLACE,402147271
'MANOR RD 37850' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES. 'MANOR RD 37850' NOT RECOGNIZED. THERE ARE 010 SIMILAR NAMES.,Staten Island,1466,MANOR RD 37850,500751821
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,225,AVIDITA PLACE,520267167
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, NO EXISTING PAD BBL",Staten Island,248,AVIDITA PLACE,520267906
"THIS STREET HAS NO ADDRESSES ADDRESS FOUND IN TPAD, NOT FOUND IN PAD",Staten Island,33,TORRICE LOOP,520290854
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-10,BAY LANE,421542897
"THIS STREET HAS NO ADDRESSES TPAD BBL USED, PAD PSEUDO-ADDRESS ON DIFFERENT BBL THAN TPAD NB BIN",Queens,18-33,BAY LANE,421542940
ADDRESS NUMBER OUT OF RANGE ADDRESS NUMBER OUT OF RANGE,Bronx,15,MAJOR DEEGAN EXPRESSWAY,201124201
DUPLICATE ADDRESS-USE CENTER DRIVE DOUGLASTON OR CENTER DRIVE MALBA ,Queens,20,CENTER DRIVE,402492762
